date;annee;mois;jour;jour_semaine;saison;jour_ferie;temperature_C;humidite_pct;vitesse_vent_kmh;production_totale_MWh;ventes_totales_MWh;ventes_BT_MWh;ventes_MT_MWh;ventes_HT_MWh;pointe_max_mois_MW;taux_thermique_pct;taux_renouvelable_pct;nb_clients;prix_moyen_FCFA_kWh;conso_J_moins_1;conso_J_moins_7;conso_mois_precedent
11/12/2023;2023;12;11;1;Saison_fraiche;0;25.8;75.1;16.7;18721.11;15205.63;9292.52;3713.4;1487.95;896;80.5;19.5;2410431;128.72;15502.88;16607.36;15613.95
12/12/2023;2023;12;12;2;Saison_fraiche;0;22.6;59.4;14.7;17347.11;14089.65;8610.52;3440.86;1378.74;896;80.5;19.5;2410431;128.72;18721.11;18373.4;18717.79
13/12/2023;2023;12;13;3;Saison_fraiche;0;22.4;61.5;15.3;15943.87;12949.91;7914.0;3162.53;1267.21;896;80.5;19.5;2410431;128.72;17347.11;16741.01;22104.85
14/12/2023;2023;12;14;4;Saison_fraiche;0;20.8;64.3;18.7;15571.54;12647.5;7729.18;3088.67;1237.62;896;80.5;19.5;2410431;128.72;15943.87;16042.17;20560.98
15/12/2023;2023;12;15;5;Saison_fraiche;0;19.8;68.1;16.0;16429.04;13343.97;8154.82;3258.76;1305.78;896;80.5;19.5;2410431;128.72;15571.54;17009.08;22010.85
16/12/2023;2023;12;16;6;Saison_fraiche;0;20.6;65.8;17.4;15289.11;12418.1;7588.99;3032.65;1215.17;896;80.5;19.5;2410431;128.72;16429.04;14326.11;21073.89
17/12/2023;2023;12;17;7;Saison_fraiche;0;20.9;69.4;18.4;14023.64;11390.26;6960.86;2781.64;1114.6;896;80.5;19.5;2410431;128.72;15289.11;15502.88;20333.9
18/12/2023;2023;12;18;1;Saison_fraiche;0;22.8;65.5;15.2;15879.29;12897.46;7881.94;3149.72;1262.08;896;80.5;19.5;2410431;128.72;14023.64;18721.11;17181.27
19/12/2023;2023;12;19;2;Saison_fraiche;0;23.1;73.1;17.9;16086.09;13065.42;7984.59;3190.74;1278.52;896;80.5;19.5;2410431;128.72;15879.29;17347.11;19986.0
20/12/2023;2023;12;20;3;Saison_fraiche;0;17.8;64.1;15.2;15137.26;12294.77;7513.62;3002.53;1203.11;896;80.5;19.5;2410431;128.72;16086.09;15943.87;19720.9
21/12/2023;2023;12;21;4;Saison_fraiche;0;20.1;63.7;16.6;15926.28;12935.62;7905.26;3159.04;1265.82;896;80.5;19.5;2410431;128.72;15137.26;15571.54;19263.94
22/12/2023;2023;12;22;5;Saison_fraiche;0;17.5;56.4;17.9;14713.58;11950.65;7303.32;2918.49;1169.43;896;80.5;19.5;2410431;128.72;15926.28;16429.04;21183.72
23/12/2023;2023;12;23;6;Saison_fraiche;0;16.5;64.5;19.8;13351.69;10844.49;6627.33;2648.36;1061.19;896;80.5;19.5;2410431;128.72;14713.58;15289.11;20179.79
24/12/2023;2023;12;24;7;Saison_fraiche;0;21.2;68.9;12.7;14824.12;12040.43;7358.19;2940.42;1178.22;896;80.5;19.5;2410431;128.72;13351.69;14023.64;19586.24
25/12/2023;2023;12;25;1;Saison_fraiche;1;23.5;68.1;24.9;14404.53;13764.27;8411.67;3361.4;1346.9;896;80.5;19.5;2410431;128.72;14824.12;15879.29;17977.27
26/12/2023;2023;12;26;2;Saison_fraiche;0;17.8;75.6;17.6;14981.83;12168.52;7436.47;2971.7;1190.75;896;80.5;19.5;2410431;128.72;14404.53;16086.09;18264.2
27/12/2023;2023;12;27;3;Saison_fraiche;0;21.9;64.9;17.7;15831.77;12858.86;7858.35;3140.29;1258.31;896;80.5;19.5;2410431;128.72;14981.83;15137.26;19583.27
28/12/2023;2023;12;28;4;Saison_fraiche;0;19.0;70.8;14.7;15204.52;12349.4;7547.01;3015.87;1208.45;896;80.5;19.5;2410431;128.72;15831.77;15926.28;19140.6
29/12/2023;2023;12;29;5;Saison_fraiche;0;21.1;73.3;17.7;15654.6;12714.96;7770.41;3105.15;1244.22;896;80.5;19.5;2410431;128.72;15204.52;14713.58;20250.17
30/12/2023;2023;12;30;6;Saison_fraiche;0;20.5;70.8;20.7;14976.39;12164.11;7433.77;2970.62;1190.32;896;80.5;19.5;2410431;128.72;15654.6;13351.69;19785.03
31/12/2023;2023;12;31;7;Saison_fraiche;0;21.6;70.3;19.6;14892.81;12096.22;7392.29;2954.05;1183.68;896;80.5;19.5;2410431;128.72;14976.39;14824.12;16269.43
01/01/2024;2024;1;1;1;Saison_fraiche;1;20.6;68.7;17.9;13543.13;12868.78;7896.27;3094.48;1259.13;899;80.8;19.2;2640000;138.0;14892.81;14404.53;15232.39
02/01/2024;2024;1;2;2;Saison_fraiche;0;22.2;66.3;18.4;16394.2;13241.21;8124.79;3184.04;1295.57;899;80.8;19.2;2640000;138.0;13543.13;14981.83;14833.54
03/01/2024;2024;1;3;3;Saison_fraiche;0;25.2;69.9;17.1;17843.98;14412.17;8843.29;3465.61;1410.15;899;80.8;19.2;2640000;138.0;16394.2;15831.77;16607.36
04/01/2024;2024;1;4;4;Saison_fraiche;0;20.2;69.8;20.9;16514.09;13338.04;8184.2;3207.32;1305.05;899;80.8;19.2;2640000;138.0;17843.98;15204.52;18373.4
05/01/2024;2024;1;5;5;Saison_fraiche;0;20.8;63.9;17.2;15053.26;12158.17;7460.24;2923.61;1189.61;899;80.8;19.2;2640000;138.0;16514.09;15654.6;16741.01
06/01/2024;2024;1;6;6;Saison_fraiche;0;24.0;62.7;17.6;15979.34;12906.14;7919.19;3103.47;1262.79;899;80.8;19.2;2640000;138.0;15053.26;14976.39;16042.17
07/01/2024;2024;1;7;7;Saison_fraiche;0;22.6;59.3;12.0;15299.99;12357.45;7582.51;2971.52;1209.1;899;80.8;19.2;2640000;138.0;15979.34;14892.81;17009.08
08/01/2024;2024;1;8;1;Saison_fraiche;0;21.6;56.8;19.6;17103.13;13813.79;8476.13;3321.72;1351.6;899;80.8;19.2;2640000;138.0;15299.99;13543.13;14326.11
09/01/2024;2024;1;9;2;Saison_fraiche;0;22.9;72.6;21.5;16019.28;12938.39;7938.98;3111.22;1265.95;899;80.8;19.2;2640000;138.0;17103.13;16394.2;15502.88
10/01/2024;2024;1;10;3;Saison_fraiche;0;23.9;63.8;15.8;17677.29;14277.54;8760.68;3433.24;1396.97;899;80.8;19.2;2640000;138.0;16019.28;17843.98;18721.11
11/01/2024;2024;1;11;4;Saison_fraiche;0;20.4;62.0;15.9;15667.89;12654.58;7764.84;3042.98;1238.18;899;80.8;19.2;2640000;138.0;17677.29;16514.09;17347.11
12/01/2024;2024;1;12;5;Saison_fraiche;0;24.4;63.7;16.9;17278.39;13955.35;8562.98;3355.76;1365.45;899;80.8;19.2;2640000;138.0;15667.89;15053.26;15943.87
13/01/2024;2024;1;13;6;Saison_fraiche;0;18.4;66.4;17.9;13161.42;10630.17;6522.66;2556.18;1040.1;899;80.8;19.2;2640000;138.0;17278.39;15979.34;15571.54
14/01/2024;2024;1;14;7;Saison_fraiche;0;19.3;74.9;18.2;14992.37;12108.99;7430.06;2911.78;1184.79;899;80.8;19.2;2640000;138.0;13161.42;15299.99;16429.04
15/01/2024;2024;1;15;1;Saison_fraiche;0;24.5;60.8;18.4;17434.89;14081.75;8640.54;3386.16;1377.82;899;80.8;19.2;2640000;138.0;14992.37;17103.13;15289.11
16/01/2024;2024;1;16;2;Saison_fraiche;0;22.5;71.4;18.6;17033.0;13757.16;8441.37;3308.11;1346.06;899;80.8;19.2;2640000;138.0;17434.89;16019.28;14023.64
17/01/2024;2024;1;17;3;Saison_fraiche;0;18.7;60.2;18.2;15491.74;12512.31;7677.54;3008.77;1224.26;899;80.8;19.2;2640000;138.0;17033.0;17677.29;15879.29
18/01/2024;2024;1;18;4;Saison_fraiche;0;19.7;77.1;19.2;16785.99;13557.65;8318.95;3260.13;1326.54;899;80.8;19.2;2640000;138.0;15491.74;15667.89;16086.09
19/01/2024;2024;1;19;5;Saison_fraiche;0;22.1;63.9;18.2;15818.82;12776.49;7839.64;3072.29;1250.1;899;80.8;19.2;2640000;138.0;16785.99;17278.39;15137.26
20/01/2024;2024;1;20;6;Saison_fraiche;0;22.5;58.8;17.7;15427.8;12460.67;7645.85;2996.35;1219.2;899;80.8;19.2;2640000;138.0;15818.82;13161.42;15926.28
21/01/2024;2024;1;21;7;Saison_fraiche;0;18.2;60.7;21.8;13969.07;11282.49;6922.92;2713.04;1103.93;899;80.8;19.2;2640000;138.0;15427.8;14992.37;14713.58
22/01/2024;2024;1;22;1;Saison_fraiche;0;23.1;58.3;14.9;17027.61;13752.8;8438.7;3307.06;1345.63;899;80.8;19.2;2640000;138.0;13969.07;17434.89;13351.69
23/01/2024;2024;1;23;2;Saison_fraiche;0;24.2;62.6;20.7;16922.94;13668.26;8386.83;3286.73;1337.36;899;80.8;19.2;2640000;138.0;17027.61;17033.0;14824.12
24/01/2024;2024;1;24;3;Saison_fraiche;0;19.4;58.0;20.1;15381.04;12422.91;7622.68;2987.27;1215.51;899;80.8;19.2;2640000;138.0;16922.94;15491.74;14404.53
25/01/2024;2024;1;25;4;Saison_fraiche;0;19.0;50.8;19.1;15363.18;12408.48;7613.83;2983.8;1214.1;899;80.8;19.2;2640000;138.0;15381.04;16785.99;14981.83
26/01/2024;2024;1;26;5;Saison_fraiche;0;24.4;62.7;20.3;16757.75;13534.84;8304.96;3254.65;1324.3;899;80.8;19.2;2640000;138.0;15363.18;15818.82;15831.77
27/01/2024;2024;1;27;6;Saison_fraiche;0;18.3;63.1;18.9;14336.17;11578.99;7104.85;2784.33;1132.94;899;80.8;19.2;2640000;138.0;16757.75;15427.8;15204.52
28/01/2024;2024;1;28;7;Saison_fraiche;0;21.0;65.2;16.7;13388.5;10813.58;6635.2;2600.28;1058.05;899;80.8;19.2;2640000;138.0;14336.17;13969.07;15654.6
29/01/2024;2024;1;29;1;Saison_fraiche;0;22.9;60.1;18.9;16690.59;13480.6;8271.68;3241.6;1319.0;899;80.8;19.2;2640000;138.0;13388.5;17027.61;14976.39
30/01/2024;2024;1;30;2;Saison_fraiche;0;21.3;65.9;17.6;15613.34;12610.52;7737.8;3032.38;1233.87;899;80.8;19.2;2640000;138.0;16690.59;16922.94;14892.81
31/01/2024;2024;1;31;3;Saison_fraiche;0;23.2;65.8;18.4;16336.2;13194.36;8096.04;3172.77;1290.99;899;80.8;19.2;2640000;138.0;15613.34;15381.04;13543.13
01/02/2024;2024;2;1;4;Saison_fraiche;0;23.4;57.8;18.3;19144.95;15462.92;9488.03;3718.28;1512.96;917;80.8;19.2;2640000;138.0;16336.2;15363.18;16394.2
02/02/2024;2024;2;2;5;Saison_fraiche;0;22.9;74.0;17.6;17159.89;13859.64;8504.26;3332.75;1356.08;917;80.8;19.2;2640000;138.0;19144.95;16757.75;17843.98
03/02/2024;2024;2;3;6;Saison_fraiche;0;21.4;64.1;17.3;17447.78;14092.16;8646.93;3388.66;1378.83;917;80.8;19.2;2640000;138.0;17159.89;14336.17;16514.09
04/02/2024;2024;2;4;7;Saison_fraiche;0;20.9;69.0;18.2;15407.84;12444.55;7635.96;2992.47;1217.63;917;80.8;19.2;2640000;138.0;17447.78;13388.5;15053.26
05/02/2024;2024;2;5;1;Saison_fraiche;0;22.6;66.3;17.9;18004.19;14541.56;8922.68;3496.73;1422.81;917;80.8;19.2;2640000;138.0;15407.84;16690.59;15979.34
06/02/2024;2024;2;6;2;Saison_fraiche;0;19.0;69.6;19.0;18256.91;14745.68;9047.93;3545.81;1442.78;917;80.8;19.2;2640000;138.0;18004.19;15613.34;15299.99
07/02/2024;2024;2;7;3;Saison_fraiche;0;22.5;71.5;22.4;17127.45;13833.44;8488.18;3326.45;1353.52;917;80.8;19.2;2640000;138.0;18256.91;16336.2;17103.13
08/02/2024;2024;2;8;4;Saison_fraiche;0;22.4;76.2;22.6;17487.22;14124.02;8666.48;3396.32;1381.95;917;80.8;19.2;2640000;138.0;17127.45;19144.95;16019.28
09/02/2024;2024;2;9;5;Saison_fraiche;0;23.6;70.8;18.5;18524.7;14961.97;9180.64;3597.82;1463.94;917;80.8;19.2;2640000;138.0;17487.22;17159.89;17677.29
10/02/2024;2024;2;10;6;Saison_fraiche;0;24.4;68.7;16.8;15746.81;12718.33;7803.95;3058.31;1244.41;917;80.8;19.2;2640000;138.0;18524.7;17447.78;15667.89
11/02/2024;2024;2;11;7;Saison_fraiche;0;21.6;69.5;21.4;16330.21;13189.53;8093.08;3171.61;1290.52;917;80.8;19.2;2640000;138.0;15746.81;15407.84;17278.39
12/02/2024;2024;2;12;1;Saison_fraiche;0;18.1;68.7;20.5;15584.17;12586.96;7723.34;3026.72;1231.56;917;80.8;19.2;2640000;138.0;16330.21;18004.19;13161.42
13/02/2024;2024;2;13;2;Saison_fraiche;0;21.8;70.1;21.6;17230.04;13916.3;8539.02;3346.37;1361.63;917;80.8;19.2;2640000;138.0;15584.17;18256.91;14992.37
14/02/2024;2024;2;14;3;Saison_fraiche;0;24.1;70.9;20.2;18397.69;14859.38;9117.7;3573.15;1453.9;917;80.8;19.2;2640000;138.0;17230.04;17127.45;17434.89
15/02/2024;2024;2;15;4;Saison_fraiche;0;20.6;72.3;21.1;18664.55;15074.92;9249.95;3624.98;1474.99;917;80.8;19.2;2640000;138.0;18397.69;17487.22;17033.0
16/02/2024;2024;2;16;5;Saison_fraiche;0;20.5;69.8;20.1;16576.96;13388.82;8215.36;3219.53;1310.02;917;80.8;19.2;2640000;138.0;18664.55;18524.7;15491.74
17/02/2024;2024;2;17;6;Saison_fraiche;0;22.9;58.7;18.4;15927.34;12864.14;7893.42;3093.37;1258.68;917;80.8;19.2;2640000;138.0;16576.96;15746.81;16785.99
18/02/2024;2024;2;18;7;Saison_fraiche;0;21.4;62.0;19.5;16569.38;13382.7;8211.6;3218.06;1309.42;917;80.8;19.2;2640000;138.0;15927.34;16330.21;15818.82
19/02/2024;2024;2;19;1;Saison_fraiche;0;21.6;64.2;22.3;18536.78;14971.72;9186.63;3600.17;1464.9;917;80.8;19.2;2640000;138.0;16569.38;15584.17;15427.8
20/02/2024;2024;2;20;2;Saison_fraiche;0;21.0;64.9;18.3;17968.02;14512.35;8904.76;3489.7;1419.95;917;80.8;19.2;2640000;138.0;18536.78;17230.04;13969.07
21/02/2024;2024;2;21;3;Saison_fraiche;0;21.7;71.7;21.6;16457.74;13292.53;8156.28;3196.38;1300.6;917;80.8;19.2;2640000;138.0;17968.02;18397.69;17027.61
22/02/2024;2024;2;22;4;Saison_fraiche;0;22.1;65.9;18.9;17867.1;14430.84;8854.74;3470.1;1411.97;917;80.8;19.2;2640000;138.0;16457.74;18664.55;16922.94
23/02/2024;2024;2;23;5;Saison_fraiche;0;18.5;75.5;19.9;16946.75;13687.49;8398.63;3291.35;1339.24;917;80.8;19.2;2640000;138.0;17867.1;16576.96;15381.04
24/02/2024;2024;2;24;6;Saison_fraiche;0;23.9;62.9;18.5;17283.52;13959.5;8565.53;3356.76;1365.85;917;80.8;19.2;2640000;138.0;16946.75;15927.34;15363.18
25/02/2024;2024;2;25;7;Saison_fraiche;0;23.7;57.4;17.8;16843.51;13604.11;8347.46;3271.3;1331.08;917;80.8;19.2;2640000;138.0;17283.52;16569.38;16757.75
26/02/2024;2024;2;26;1;Saison_fraiche;0;22.9;70.4;17.6;17642.15;14249.15;8743.26;3426.41;1394.2;917;80.8;19.2;2640000;138.0;16843.51;18536.78;14336.17
27/02/2024;2024;2;27;2;Saison_fraiche;0;21.8;63.5;18.3;18447.81;14899.86;9142.54;3582.89;1457.86;917;80.8;19.2;2640000;138.0;17642.15;17968.02;13388.5
28/02/2024;2024;2;28;3;Saison_fraiche;0;16.2;66.1;15.7;15596.06;12596.57;7729.24;3029.03;1232.5;917;80.8;19.2;2640000;138.0;18447.81;16457.74;16690.59
29/02/2024;2024;2;29;4;Saison_fraiche;0;19.5;68.5;19.6;18114.09;14630.32;8977.15;3518.07;1431.49;917;80.8;19.2;2640000;138.0;15596.06;17867.1;15613.34
01/03/2024;2024;3;1;5;Saison_seche_chaude;0;22.8;72.3;16.6;16973.75;13709.3;8412.01;3296.6;1341.37;935;80.8;19.2;2640000;138.0;18114.09;16946.75;16336.2
02/03/2024;2024;3;2;6;Saison_seche_chaude;0;21.7;61.2;18.3;15392.65;12432.28;7628.43;2989.52;1216.43;935;80.8;19.2;2640000;138.0;16973.75;17283.52;19144.95
03/03/2024;2024;3;3;7;Saison_seche_chaude;0;23.8;67.9;19.2;15543.61;12554.21;7703.24;3018.84;1228.36;935;80.8;19.2;2640000;138.0;15392.65;16843.51;17159.89
04/03/2024;2024;3;4;1;Saison_seche_chaude;0;21.4;73.9;16.5;16237.64;13114.76;8047.2;3153.63;1283.2;935;80.8;19.2;2640000;138.0;15543.61;17642.15;17447.78
05/03/2024;2024;3;5;2;Saison_seche_chaude;0;21.1;67.5;19.0;17492.09;14127.95;8668.89;3397.27;1382.34;935;80.8;19.2;2640000;138.0;16237.64;18447.81;15407.84
06/03/2024;2024;3;6;3;Saison_seche_chaude;0;26.0;72.6;17.3;17348.33;14011.84;8597.65;3369.35;1370.98;935;80.8;19.2;2640000;138.0;17492.09;15596.06;18004.19
07/03/2024;2024;3;7;4;Saison_seche_chaude;0;22.4;76.7;19.8;16361.36;13214.69;8108.52;3177.66;1292.98;935;80.8;19.2;2640000;138.0;17348.33;18114.09;18256.91
08/03/2024;2024;3;8;5;Saison_seche_chaude;0;25.8;79.1;19.4;17799.39;14376.15;8821.19;3456.95;1406.62;935;80.8;19.2;2640000;138.0;16361.36;16973.75;17127.45
09/03/2024;2024;3;9;6;Saison_seche_chaude;0;28.6;66.9;14.2;16274.54;13144.57;8065.49;3160.8;1286.12;935;80.8;19.2;2640000;138.0;17799.39;15392.65;17487.22
10/03/2024;2024;3;10;7;Saison_seche_chaude;0;25.4;60.6;18.9;16303.09;13167.62;8079.64;3166.34;1288.37;935;80.8;19.2;2640000;138.0;16274.54;15543.61;18524.7
11/03/2024;2024;3;11;1;Saison_seche_chaude;0;24.4;72.1;20.6;17877.99;14439.63;8860.14;3472.22;1412.83;935;80.8;19.2;2640000;138.0;16303.09;16237.64;15746.81
12/03/2024;2024;3;12;2;Saison_seche_chaude;0;22.1;66.6;19.7;16574.91;13387.17;8214.35;3219.14;1309.86;935;80.8;19.2;2640000;138.0;17877.99;17492.09;16330.21
13/03/2024;2024;3;13;3;Saison_seche_chaude;0;25.8;72.3;15.6;18952.59;15307.57;9392.7;3680.92;1497.76;935;80.8;19.2;2640000;138.0;16574.91;17348.33;15584.17
14/03/2024;2024;3;14;4;Saison_seche_chaude;0;27.3;77.6;21.6;19042.58;15380.24;9437.3;3698.4;1504.87;935;80.8;19.2;2640000;138.0;18952.59;16361.36;17230.04
15/03/2024;2024;3;15;5;Saison_seche_chaude;0;20.7;67.4;19.4;16236.01;13113.44;8046.39;3153.32;1283.07;935;80.8;19.2;2640000;138.0;19042.58;17799.39;18397.69
16/03/2024;2024;3;16;6;Saison_seche_chaude;0;21.9;73.8;19.4;16545.81;13363.66;8199.93;3213.48;1307.56;935;80.8;19.2;2640000;138.0;16236.01;16274.54;18664.55
17/03/2024;2024;3;17;7;Saison_seche_chaude;0;24.6;65.1;20.5;15798.23;12759.86;7829.43;3068.29;1248.48;935;80.8;19.2;2640000;138.0;16545.81;16303.09;16576.96
18/03/2024;2024;3;18;1;Saison_seche_chaude;0;25.6;69.8;13.9;17740.69;14328.74;8792.1;3445.55;1401.98;935;80.8;19.2;2640000;138.0;15798.23;17877.99;15927.34
19/03/2024;2024;3;19;2;Saison_seche_chaude;0;21.9;79.6;18.4;16176.61;13065.47;8016.96;3141.78;1278.38;935;80.8;19.2;2640000;138.0;17740.69;16574.91;16569.38
20/03/2024;2024;3;20;3;Saison_seche_chaude;0;26.0;63.7;19.9;18283.68;14767.3;9061.19;3551.01;1444.89;935;80.8;19.2;2640000;138.0;16176.61;18952.59;18536.78
21/03/2024;2024;3;21;4;Saison_seche_chaude;0;24.0;84.3;20.1;16437.57;13276.24;8146.28;3192.46;1299.0;935;80.8;19.2;2640000;138.0;18283.68;19042.58;17968.02
22/03/2024;2024;3;22;5;Saison_seche_chaude;0;23.7;73.9;16.5;17842.17;14410.7;8842.39;3465.26;1410.0;935;80.8;19.2;2640000;138.0;16437.57;16236.01;16457.74
23/03/2024;2024;3;23;6;Saison_seche_chaude;0;24.5;60.7;18.6;16721.45;13505.52;8286.97;3247.6;1321.44;935;80.8;19.2;2640000;138.0;17842.17;16545.81;17867.1
24/03/2024;2024;3;24;7;Saison_seche_chaude;0;25.3;75.3;18.3;16767.88;13543.02;8309.98;3256.61;1325.1;935;80.8;19.2;2640000;138.0;16721.45;15798.23;16946.75
25/03/2024;2024;3;25;1;Saison_seche_chaude;0;22.2;66.4;20.9;17943.51;14492.55;8892.61;3484.94;1418.01;935;80.8;19.2;2640000;138.0;16767.88;17740.69;17283.52
26/03/2024;2024;3;26;2;Saison_seche_chaude;0;23.5;70.2;20.3;16846.56;13606.57;8348.97;3271.89;1331.32;935;80.8;19.2;2640000;138.0;17943.51;16176.61;16843.51
27/03/2024;2024;3;27;3;Saison_seche_chaude;0;25.3;79.7;17.2;17330.78;13997.66;8588.95;3365.94;1369.59;935;80.8;19.2;2640000;138.0;16846.56;18283.68;17642.15
28/03/2024;2024;3;28;4;Saison_seche_chaude;0;24.5;73.2;16.3;17594.15;14210.38;8719.47;3417.09;1390.4;935;80.8;19.2;2640000;138.0;17330.78;16437.57;18447.81
29/03/2024;2024;3;29;5;Saison_seche_chaude;0;25.8;73.6;20.7;17432.7;14079.99;8639.46;3385.73;1377.64;935;80.8;19.2;2640000;138.0;17594.15;17842.17;15596.06
30/03/2024;2024;3;30;6;Saison_seche_chaude;0;26.3;70.7;19.1;16825.04;13589.19;8338.31;3267.72;1329.62;935;80.8;19.2;2640000;138.0;17432.7;16721.45;18114.09
31/03/2024;2024;3;31;7;Saison_seche_chaude;0;22.3;70.2;19.8;14425.61;11651.23;7149.18;2801.71;1140.0;935;80.8;19.2;2640000;138.0;16825.04;16767.88;16973.75
01/04/2024;2024;4;1;1;Saison_seche_chaude;0;22.9;79.5;15.6;20473.18;16535.71;10146.29;3976.25;1617.92;1084;80.8;19.2;2640000;138.0;14425.61;17943.51;15392.65
02/04/2024;2024;4;2;2;Saison_seche_chaude;0;24.7;70.6;11.0;22535.57;18201.45;11168.39;4376.8;1780.91;1084;80.8;19.2;2640000;138.0;20473.18;16846.56;15543.61
03/04/2024;2024;4;3;3;Saison_seche_chaude;0;28.6;73.7;13.8;21488.6;17355.84;10649.52;4173.46;1698.17;1084;80.8;19.2;2640000;138.0;22535.57;17330.78;16237.64
04/04/2024;2024;4;4;4;Saison_seche_chaude;1;29.4;67.3;18.3;18514.93;17593.03;10795.06;4230.5;1721.37;1084;80.8;19.2;2640000;138.0;21488.6;17594.15;17492.09
05/04/2024;2024;4;5;5;Saison_seche_chaude;0;26.7;67.3;13.9;22158.55;17896.94;10981.54;4303.58;1751.11;1084;80.8;19.2;2640000;138.0;18514.93;17432.7;17348.33
06/04/2024;2024;4;6;6;Saison_seche_chaude;0;28.2;77.3;16.7;21093.7;17036.88;10453.81;4096.76;1666.96;1084;80.8;19.2;2640000;138.0;22158.55;16825.04;16361.36
07/04/2024;2024;4;7;7;Saison_seche_chaude;0;29.5;72.0;16.9;20043.89;16188.98;9933.54;3892.87;1584.0;1084;80.8;19.2;2640000;138.0;21093.7;14425.61;17799.39
08/04/2024;2024;4;8;1;Saison_seche_chaude;0;30.2;66.9;16.8;22758.96;18381.88;11279.09;4420.19;1798.56;1084;80.8;19.2;2640000;138.0;20043.89;20473.18;16274.54
09/04/2024;2024;4;9;2;Saison_seche_chaude;0;25.9;67.1;20.6;22685.4;18322.47;11242.64;4405.9;1792.75;1084;80.8;19.2;2640000;138.0;22758.96;22535.57;16303.09
10/04/2024;2024;4;10;3;Saison_seche_chaude;1;26.4;67.5;16.5;17439.15;16570.82;10167.83;3984.69;1621.36;1084;80.8;19.2;2640000;138.0;22685.4;21488.6;17877.99
11/04/2024;2024;4;11;4;Saison_seche_chaude;0;28.2;74.4;14.8;22448.03;18130.75;11125.0;4359.8;1773.99;1084;80.8;19.2;2640000;138.0;17439.15;18514.93;16574.91
12/04/2024;2024;4;12;5;Saison_seche_chaude;0;23.8;76.2;12.9;21805.24;17611.58;10806.44;4234.96;1723.19;1084;80.8;19.2;2640000;138.0;22448.03;22158.55;18952.59
13/04/2024;2024;4;13;6;Saison_seche_chaude;0;29.2;74.9;13.3;22122.64;17867.94;10963.74;4296.6;1748.27;1084;80.8;19.2;2640000;138.0;21805.24;21093.7;19042.58
14/04/2024;2024;4;14;7;Saison_seche_chaude;0;23.3;71.3;19.6;19591.87;15823.9;9709.52;3805.08;1548.27;1084;80.8;19.2;2640000;138.0;22122.64;20043.89;16236.01
15/04/2024;2024;4;15;1;Saison_seche_chaude;0;27.4;70.8;18.5;21281.99;17188.96;10547.13;4133.33;1681.84;1084;80.8;19.2;2640000;138.0;19591.87;22758.96;16545.81
16/04/2024;2024;4;16;2;Saison_seche_chaude;0;24.1;80.1;19.2;20892.34;16874.26;10354.02;4057.66;1651.05;1084;80.8;19.2;2640000;138.0;21281.99;22685.4;15798.23
17/04/2024;2024;4;17;3;Saison_seche_chaude;0;27.4;71.3;15.3;21732.04;17552.46;10770.17;4220.74;1717.4;1084;80.8;19.2;2640000;138.0;20892.34;17439.15;17740.69
18/04/2024;2024;4;18;4;Saison_seche_chaude;0;26.9;72.4;15.7;21509.13;17372.42;10659.7;4177.45;1699.79;1084;80.8;19.2;2640000;138.0;21732.04;22448.03;16176.61
19/04/2024;2024;4;19;5;Saison_seche_chaude;0;26.2;61.4;14.0;22207.19;17936.23;11005.64;4313.02;1754.95;1084;80.8;19.2;2640000;138.0;21509.13;21805.24;18283.68
20/04/2024;2024;4;20;6;Saison_seche_chaude;0;23.7;63.6;13.3;17937.27;14487.51;8889.52;3483.73;1417.52;1084;80.8;19.2;2640000;138.0;22207.19;22122.64;16437.57
21/04/2024;2024;4;21;7;Saison_seche_chaude;0;24.6;81.8;16.4;19177.85;15489.5;9504.34;3724.67;1515.56;1084;80.8;19.2;2640000;138.0;17937.27;19591.87;17842.17
22/04/2024;2024;4;22;1;Saison_seche_chaude;0;26.8;72.7;13.6;21932.17;17714.1;10869.35;4259.61;1733.22;1084;80.8;19.2;2640000;138.0;19177.85;21281.99;16721.45
23/04/2024;2024;4;23;2;Saison_seche_chaude;0;28.9;81.0;14.0;21148.94;17081.5;10481.19;4107.49;1671.32;1084;80.8;19.2;2640000;138.0;21932.17;20892.34;16767.88
24/04/2024;2024;4;24;3;Saison_seche_chaude;0;25.4;67.2;14.5;21986.62;17758.07;10896.33;4270.18;1737.52;1084;80.8;19.2;2640000;138.0;21148.94;21732.04;17943.51
25/04/2024;2024;4;25;4;Saison_seche_chaude;0;30.3;78.0;18.1;23321.61;18836.32;11557.94;4529.46;1843.02;1084;80.8;19.2;2640000;138.0;21986.62;21509.13;16846.56
26/04/2024;2024;4;26;5;Saison_seche_chaude;0;28.2;69.2;16.2;21717.22;17540.49;10762.82;4217.86;1716.23;1084;80.8;19.2;2640000;138.0;23321.61;22207.19;17330.78
27/04/2024;2024;4;27;6;Saison_seche_chaude;0;27.7;72.7;14.4;19212.82;15517.75;9521.67;3731.46;1518.32;1084;80.8;19.2;2640000;138.0;21717.22;17937.27;17594.15
28/04/2024;2024;4;28;7;Saison_seche_chaude;0;25.9;71.6;13.2;21550.24;17405.62;10680.07;4185.43;1703.04;1084;80.8;19.2;2640000;138.0;19212.82;19177.85;17432.7
